Substance_id	Substance_Name	Allergic_Patients	Medicines_Containing
10103	Luffa Operculata Dil. D6, Sanicula Europea Dil. D6, Kreosotum Dil. D6, Echinacea Spag. Peka Dil. D12, Plantago Major Spag. Peka Dil.D6, Hydrargyrum Sulfuratum Rubrum Dil. D12, Thuja Occidentalis Dil. D6, Capsicum Annuum Dil. D4	0	2
10350	Pulsatilla Pratensis D4, Rhus Toxicodendron D4, Anamirta Cocculus D4, Melilotus Officinalis D1, Strychnos Nux-Vomica D4, Asa Foetida D3, Iris Versicolor D2, Primula Veris D2	0	1
10597	Oxyquinoline	0	1
10844	Tezacaftor, Ivacaftor	0	1
11091	Tincture From Ginkgo Leaf (1:5), Extraction Solvent: Ethanol 70% (V/V)	0	1
11338	Propylene Glycol, Cetostearyl Alcohol, Sorbic Acid	0	1
11585	Ethyl Loflazepate	0	1
11832	Arnica Montana Dil. D 2, Rhus Toxicodendron Dil D2, Solanum Dulcamara Dil D2, Sulfur D6, Sanguinaria Canadensis Dil. D4	0	1
470	Epinephrine	0	72
3736	Strontium Carbonicum Dil. D200, Strontium Carbonicum Dil. D30, Strontium Carbonicum Dil. D8, Cimicifuga Racemosa Dil. D30, Cimicifuga Racemosa Dil. D10, Cimicifuga Racemosa Dil. D200, Cimicifuga Racemosa Dil. D4	0	1
1298	Propamidine Isetionate	0	5
1792	Potassium Chloride, Sodium Chloride, Calcium Chloride Hexahydrate, Glucose	0	2
2039	Roxithromycin	0	37
2286	Omega-3-Acid Ethyl Esters 90 With A Specific Composition For Epa And Dha Not Lower Than 85%.	0	4
2533	Pepsin Powder, Betaine Hydrochloride	0	1
804	Drotaverine Hydrochloride, Metamizole Sodium, Caffeine	0	5
3800	Citronellol	0	1
1362	Perindopril Tert-Butylamine, Amlodipine, Indapamide	0	11
1856	Arctostaphylos Uva-Ursi Leaf	0	7
2103	Fenoterol Hydrobromide, Ipratropium Bromide Anhydrous	0	6
2350	Bcg (Bacillus Calmette-Guérin), Live Attenuated, Strain Rivm (Strain 1173-P2 Derived)	0	4
127	Carvedilol	0	113
2597	Dehydrocholic Acid, Homatropine Methylbromide, Papaverine Hydrochloride	0	1
868	Mometasone Furoate Monohydrate	0	17
3864	Isradipine	0	2
1426	Taraxacum Officinale E Planta Tota Ferm 34c Dil. D4 (Hab, Vs. 34c), Anagallis Arvensis E Planta Tota Ferm 33b Dil. D4 (Hab, Vs. 33b), Cichorium Intybus E Planta Tota Ferm 33c Dil. D6 (Hab, Vs. 33c), Kalium Carbonicum E Cinere Fagi Silvaticae Dil. D6 Aquos	0	1
1920	Levomenthol, Cinnamon Bark Oil, Ceylon, Mint Oil, Partly Dementholised, Citronella Oil, Clove Oil, Lavender Oil, Lemon Oil	0	1
2167	Benzyl Alcohol, Isopropyl Alcohol, Ethanol (96% Denatured With Mek)	0	3
2414	Betamethasone Valerate	0	24
191	Acetylleucine	0	6
2661	Kalium Chloratum D12	0	1
932	Naproxen	0	113
3928	Coal Tar Solution Bp, Salicylic Acid Ph. Eur., Precipitated Sulphur	0	1
4509	Sodium Fusidate	0	19
4756	Medroxyprogesterone Acetate, Estradiol Valerate	0	4
5003	Chlorhexidine Gluconate, Tetracaine Hydrochloride	0	8
5250	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Citrate, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate	0	5
4573	Glucose Monohydrate	0	95
4820	Tincture Of Valerian Root (1:10-11), Extraction Solvent: Ethanol 58% V/V, Liquid Extract From Hop Strobile (1:12-13), Extraction Solvent: Ethanol 65% (V/V)	0	1
5067	Lanolin, Liquid Paraffin	0	1
5314	Magnesium L-Aspartate Hydrochloride Trihydrate	0	6
4637	Prochlorperazine Maleate, Indometacin, Caffeine	0	1
4884	Rhododendron D4, Rhus Toxicodendron D4, Calcium Phosphoricum D12, Causticum Hahnemanni D6, Berberis Vulgaris D4, Solanum Dulcamara D4	0	1
5131	Lachesis Mutus Dil D9, Mercurius Solubilis Hahnemanni Dil D8, Thuja Dil D1, Phytolacca Dil. D4, Echinacea Purpurea Mother Tincture	0	1
5378	Phenylephrine Hydrochloride, Mepyramine Maleate	0	2
1019	Blomia Tropicalis	0	17
5465	Recombinant Vesicular Stomatitis Virus - Zaire Ebolavirus Vaccine (Live)	0	1
5712	Ferrum Sidereum Dil. D10 Aquos., Pankreas Bovis Dil. D6	0	1
5959	Eprosartan, Hydrochlorothiazide	0	4
6206	Potassium Chloride, Glucose Monohydrate	0	8
525	Aesculus Seed Dry Extract, Standardised	0	1
2748	Bismutum Subnitricum Trit D2, Capsicum Annuum Trit D5, Robinia Pseudoacacia Trit D5, Acidum Arsenicosum Trit D5, Iris Trit. D3	0	1
2995	Ephedrine Hydrochloride, Glaucine Hydrobromide	0	3
3242	Sepia Officinalis Dil. D 6, Anamirta Cocculus Dil. D5, Cimicifuga Racemosa Dil. D5, Sanguinaria Canadensis Dil. D5	0	1
3489	Ceftriaxone Disodium Salt Hemiheptahydrate	0	31
4015	Naphazoline Nitrate	0	10
4262	Cyclopentolate Hydrochloride Bp	0	3
1083	Ephestia Kuehniella	0	16
5529	Eucalyptus Oil Bp	0	1
5776	Aesculus Hippocastanum, Extract	0	1
6023	Citrullus Colocynthis D8, Carbo Vegetabilis Dil. D8, Nux Vomica Dil. D6	0	2
6270	Ascorbic Acid, Betacarotene, Biotin, Colecalciferol, Cyanocobalamin, Folic Acid, Nicotinamide, Phytomenadione, Pyridoxine, Riboflavin, Thiamine, Zinc Oxide, Calcium, Chromium, Copper, Iodine, Iron, Magnesium, Manganese, Pantothenic Acid, Phosphorus, Selen	0	1
589	Senna Pods, Tinnevelly, Ispaghula Husk, Plantaginis Ovatae Semen	0	1
2812	Losartan Potassium, Amlodipine Besilate	0	1
3059	Lecithin	0	1
3306	Melilotus Officinalis D8, Arnica Montana D6, Carbo Vegetabilis D10, Lachesis D10, Atropa Bella-Donna D6	0	1
3553	Retinol Palmitate, Ascorbic Acid, Colecalciferol, Cyanocobalamin, Dexpanthenol, Folic Acid, Nicotinamide, Pyridoxine Hydrochloride, Riboflavin Sodium Phosphate Dihydrate, D-Biotin, Dl-Alpha-Tocopherol, Cocarboxylase Tetrahydrate	0	1
4079	Atropa Belladonna Mother Tincture, Echinacea Angustifolia Mother Tincture, Eupatorium Perfoliatum Mother Tincture, Aconitum Napellus Mother Tincture	0	1
4326	Danaparoid Sodium	0	4
1147	Valganciclovir Hydrochloride	0	40
5593	Paracetamol, Caffeine Citrate	0	4
5840	Furosemide, Triamterene	0	1
6087	Cimicifuga Racemosa Dil. D 2, Gelsemium Sempervirens Dil. D10, Cimicifuga Racemosa Dil. D30, Cimicifuga Racemosa Dil. D10, Cimicifuga Racemosa Dil. D200, Rhus Toxicodendron Dil. D200, Gelsemium Sempervirens Dil.D30, Gelsemium Sempervirens Dil.D200, Rhus T	0	1
6334	Verapamil Hydrochloride Ph. Eur.	0	3
653	Trifarotene	0	3
2876	Benzalkonium Chloride Solution, Benzoin Tincture	0	3
3123	Sertaconazole Nitrate	0	14
3370	Tanaceti Parthenii Herba	0	5
3617	Gentiana Lutea Dil. D 3, Strychnos Nux Vomica Dil. D3, Cinchona Pubescens Dil. D3	0	1
4143	Dequalinium Chloride	0	9
4390	Dexketoprofen Trometamol	0	34
3681	Silybum Marianum Dil. D 3, Lycopodium Clavatum Dil D 3, Chelidonium Majus Dil.D2, Natrium Sulfuricum Dil D5	0	1
1211	Pork	0	6
5657	Aluminium Phosphate, Hepatitis B Surface Antigen (Rdna) Adjuvanted By As04c Adsorbed On Aluminium Phosphate [produced In S. Cerevisiae By Rdna], 3-O-Desacyl-4'-Monophosphoryl Lipid A	0	1
5904	D-Camphor, Pumilio Pine Oil	0	1
6151	Pulsatilla Pratensis Dil. D 10, Conium Maculatum Dil. D10, Cinchona Pubescens Dil. D10, Galium Aparine Dil. D8, Viscum Album Dil. D8, Hydrastis Canadensis Dil. D10, Sempervivum Tectorum Var. Tectorum Dil. D8, Colchicum Autumnale Dil. D10, Acidum L(+)-Lact	0	1
6398	Phenazone, Hamamelis Extractum Fluidum, Tannic Acid	0	1
717	2-Propanol (Ph. Eur.)	0	3
2940	Brensocatib	0	1
3187	Acidum Silicicum D30, Calcium Carbonicum Hahnemanni D30, Calcium Fluoratum D12, Calcium Phosphoricum D12	0	1
3434	Sodium Ascorbate	0	2
1545	Anthrax Antigens (Alum Precipitated Sterile Filtrate)	0	1
6485	Echinacea Trit. D1, Hepar Sulfuris Trit D5, Calcium Hypophosphorosum Trit D2, Apis Mellifica Trit D5, Acidum Silicicum Trit D5	0	1
6732	Hypophysis Bovis Gl Dil. D7 (Hab, Vs. 41a), Stannum Metallicum Dil. D14 Aquos.	0	1
6979	Chloramphenicol, Collagenase Clostridium Histolyticum	0	1
7226	Fluid Extract From Ribwort Herbal (1: 1)	0	2
7473	Chlorphenamine Maleate, Paracetamol, Sodium Ascorbate	0	3
7720	Matricariae Flos, Melissa Leaf, Centaurii Herba, Calamus Rhizome, Millefolii Herba	0	1
7967	Echinacea Mother Tincture, Cinchona Pubescens Ø, Aconitum Napellus D3, Atropa Bella-Donna D6, Drosera Dil. D3, Phosphorus Dil. D6	0	1
8214	Aminobenzoate Potassium	0	3
8461	Cyanocobalamin, Pyridoxine Hydrochloride, Thiamine Hydrochloride Ph. Eur.	0	1
8708	Ocrelizumab	0	1
8955	Neomycin Sulfate, Polymyxin B Sulfate, Hydrocortisone	0	1
9202	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate, Glucose 1-Phosphate Disodium Tetrahydrate	0	1
9449	Poliovirus (Inactivated) Type 1 (Mahoney Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 2 (Mef-1 Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 3 (Saukett Strain) Produced On Vero Cells	0	3
9696	Probenecid	0	5
9943	Prunus Spinosa D5, Aqua Maris D3	0	1
10190	Menthol, Borneol, Camphene, Menthone, Cineole, Beta Pinene, Alpha Pinene	0	1
10437	Naphazoline Nitrate, Boric Acid	0	1
10684	Micronised Spironolactone	0	6
10931	Benzydamine Hydrochloride, Benzocaine	0	1
11178	Taurine, Glutamic Acid, Glycine, N-Acetyltyrosine, L-Tryptophan, L-Arginine, L-Histidine, Lysine Acetate, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Aspartic Acid, L-Phenylalanine, L-Alanine, L-Cystein	0	1
11425	Valeriana Officinalis L. Root Ethanol Dry Extract, Humulus Lupulus Extractum Siccum	0	2
11672	Ascorbic Acid, Nicotinamide, Glucose	0	2
11919	Pyrithione Zinc	0	1
310	Montelukast	0	166
1609	Botulinum Antitoxin Type A, Botulinum Antitoxin Type B, Botulinum Antitoxin Type E	0	1
6549	Luffa Operculata Trit. D3, Allium Cepa Trit. D2, Kalium Iodatum Trit. D12, Kalium Bichromicum Trit. D4	0	1
6796	Imipramine Hydrochloride	0	13
7043	Ruxolitinib	0	10
7290	Valerian Tincture, Peppermint Tincture (1:19.7-21), Extraction Solvent: Ethanol 90% (V/V), Tincture Of Gentian Root,bogbean Leaf, Bitter-Orange Epicarp And Mesocarp (1:4-5), Extraction Solvent: Ethanol 70% (V/V), Extract Of St. John's Wort (1: 1). Extract	0	1
7537	Meglumine Indometacin	0	1
7784	Croton Tiglium D6, Okoubaka Aubrevillei D4, Veratrum Album D12	0	1
8031	Magnesiumbis(Hydrogen-Dl-Aspartate) Tetrahydrate	0	1
8278	Lachesis Mutus Dil. D8, Ferrum Phosphoricum Dil. D 10, Calendula Officinalis Mother Tincture, Acidum Silicicum Dil. D8	0	1
8525	Phosphorus Dil. D5, Aconitum Dil. D3, Ipecacuanha Dil. D3, Eupatorium Perfoliatum Dil. D1, Bryonia Dil. D2, Gelsemium Dil. D3	0	1
8772	Valine, Glycine, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-Lysine Acetate, Glucose Monohydrate, Sodium Acetate Trihydrate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-S	0	1
9019	Defatted Powder Of Arachis Hypogaea L., Semen (Peanuts)	0	1
9266	Euphrasia Dil. D 1, Hydrargyrum Bichloratum Dil. D10, Aconitum Napellus Dil. D4, Phosphorus Dil. D6	0	1
9513	Dry Extract Of Melissa Leaf (4-6 : 1), Extraction Solvent: Ethanol 30 % (W/W), Dry Extract Of Valerian Root (3-4:1), Extraction Solvent: Ethanol 70% V/V	0	1
9760	Serenoa Repens Fruits Hydroalcoholic Extract, Urtica Root Dry Extract	0	2
10007	Smilax Dil. D3, Lycopodium Dil. D5, Acidum Nitricum Dil. D6, Berberis Vulgaris Dil D3	0	1
10254	Disodium Phosphate, Anhydrous, Sodium Hydrogen Carbonate, Sodium Chloride, Sodium Bromide, Sodium Sulfate Anhydrous, Potassium Sulphate	0	1
10501	Cetrimide, Dimeticone 1000	0	1
10748	Zolpidem	0	4
10995	Terbutaline Sulfate, Guaifenesin	0	1
11242	Triethylene Glycol Dimethacrylate	0	1
11489	Icosapent Ethyl	0	1
11736	Crataegi Folium Cum Flore Pulverata	0	1
11983	Sodium Bromide	0	1
374	Quinapril	0	6
1673	Paracetamol, Lidocaine Hydrochloride	0	1
6613	Silybum Marianum Dil. D 3, Pulsatilla Vulgaris D6, Berberis Vulgaris D5	0	1
6860	Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, Poliovirus (Inactivated) Type 3 (Saukett Strain), Poliovirus (Inactivated) Type 2 (Mef-1 Strain), Poliovirus (Inactivated) Type 1 (Mahoney Stra	0	4
7107	Dipotassium Phosphate, Potassium Dihydrogen Phosphate	0	8
7354	Lactobacillus Acidophilus (Inactivated)	0	1
7601	Trifluridine, Tipiracil Hydrochloride	0	1
7848	Medazepam	0	6
8095	Methoxy Polyethylene Glycol-Epoetin Beta	0	1
8342	Diphenhydramine Di(Acefyllinate)	0	1
8589	Turoctocog Alfa	0	1
8836	Pegaspargase	0	1
9083	Etelcalcetide	0	1
9330	Aesculus Hippocastanum Dil. D1, Hamamelis Virginiana Dil. D3, Silybum Marianum Dil. D2	0	1
9577	Timothy Grass Pollen Extract, Lolium Perenne Pollen Extract, Poa Pratensis Pollen Extract, Festuca Elatior Pollen Extract, Dactylis Glomerata Pollen Extract	0	2
9824	Kalium Bichromicum Dil. D8, Pulsatilla Pratensis Dil. D6, Hydrargyrum Sulfuratum Rubrum Dil. D6, Calcium Carbonicum Hahnemanni Dil. D12	0	1
10071	Dulcamara Trit. D3, Ledum Trit. D3, Rhus Toxicodendron Trit. D4	0	1
10318	Cinchocaine Hydrochloride, Prednisolone	0	1
10565	Solidago Virgaurea Dil. D2, Petroselinum Crispum Convar. Crispum Dil D1, Helleborus Niger D1, Juniperus Communis Dil. D2, Apocynum Cannabinum Dil. D1, Smilax Dil. D2, Berberis Vulgaris D1, Terebinthinae Aetheroleum Rectificatum D6	0	1
10812	Cefoperazone, Sulbactam	0	2
11059	Thyreoidinum E Gland. Thyreoid. Suis D12, Leonurus Cardiaca Trit. D1, Hedera Helix, Lycopus Virginicus, Spongia, Jodum D15	0	1
11306	Eucalyptus Globulus Trit D2, Stibium Sulfuratum Aurantiacum Trit. D6, Ipecacuanha Trit. D3, Drosera Trit D2, Bryonia Trit. D2	0	1
11553	Petroleum Rectificatum Trit. D8, Conium Maculatum D3, Anamirta Cocculus Trit. D4	0	1
11800	Epinephrine Bitartrate, Prilocaine Hydrochloride	0	2
12047	Binetrakin, Interferon Alfa, Dimethyl Sulfoxide, Molgramostim, Epidermal Growth Factor, Deoxyribonucleic Acid, Interferon Gamma, Interleukin-1, Interleukin-2, Ribonucleic Acid, Specific Nucleic Acid Sna-Hla I, Specific Nucleic Acid Sna-Hla Ii, Specific Nu	0	1
438	Dienogest, Ethinylestradiol	0	109
1266	Artemisia Absinthium Ø, Achillea Millefolium, Flos, Ethanol. Infusum Ø, Gentiana Lutea, Ethanol. Decoctum Ø, Juniperus Communis, Summitates, Ethanol. Infusum Ø, Cichorium Intybus Planta Tota Rec. Ø, Erythraea Centaurium Herba Rec. Ø, Imperatoria Ostruthiu	0	1
1760	Arachis Oil Bp	0	1
2007	Hexylresorcinol	0	17
2254	Sulfamethoxazole, Trimethoprim	0	64
2501	Zinc, Chromium, Cobalt, Copper, Iron, Magnesium, Manganese, Selenium, Molybdenum, Fluoride, Boron, Vanadium	0	2
772	Diclofenac Diethylamine	0	170
3768	Cisatracurium	0	10
1492	Cetylpyridinium Chloride Monohydrate	0	2
6432	Helleborus Niger D12	0	1
6679	Hydrocortisone Acetate, Neomycin Sulfate, Hydrocortisone	0	1
6926	Fedratinib	0	1
7173	Neomycin, Nystatin, Triamcinolone Acetonide	0	2
7420	Dry Extract From Milk Thistle Fruit (36-44:1), Corresponding To 70 Mg Of Sylimarin, Calculated As Sylibin, Extraction Solvent: Ethyl Acetate > 96.7%	0	1
7667	Clematis Recta Dil. D2, Arsenicum Album Dil. D6, Sulfur Dil D4, Mercurius Bijodatus Dil. D8, Scrophularia Nodosa Dil. D3, Conium Dil. D4, Lachesis Dil. D6, Phytolacca Dil. D4, Rhus Toxicodendron Dil. D4	0	1
7914	Cyanocobalamin, Levoglutamide, Dl-Phosphoserine	0	1
8161	Rrr-Alpha-Tocopherol From Vegetable Oil Distillate	0	2
8408	Dihydralazine Mesilate	0	2
8655	Nut Mixture	0	1
8902	Eflornithine Hydrochloride	0	1
9149	Taurine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Potassium Chloride, Calcium Gluconate, Glucose, Magnesium Sulfate, Sodium Glycerophosphate, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methion	0	3
9396	Secale Cornutum D4, Sarcolacticum Acidum D4, Barium Carbonicum D13, Cuprum Sulfuricum D6, Embryo Totalis Suis D8, Arteria Suis D10, Funiculus Umbilicalis Suis D10, Hypophysis Suis D10, Natrium Pyruvicum D8, Placenta Totalis Suis D6, Plumbum Jodatum D18, S	0	1
9643	Bertholletia Excelsa	0	1
9890	Ceforanide, L-Lysine	0	1
10137	Risedronate Sodium, Calcium Carbonate	0	1
10384	Hypericum Perforatum Dil. D1, Acidum Picrinicum Dil. D5, Kalium Bromatum Dil. D2, Valeriana Officinalis Ø, Avena Sativa Mother Tincture, Humulus Lupulus Ø, Matricaria Recutita Mother Tincture	0	1
10631	Somatostatin Acetate	0	2
10878	Codeine Phosphate, Pini Extractum Fluidum, Anisi Tinctura	0	1
11125	Amlodipine, Hydrochlorothiazide, Telmisartan	0	4
11372	E.Coli Extract	0	1
11619	Viscum Album Aceris Ex Herba Recente Col. D6	0	1
11866	Zinc Oxide, Purified Talc	0	1
257	L-Methionine	0	2
1556	Physostigmine Salicylate	0	1
6496	Heparin Sodium Ph. Eur.	0	2
6743	Extract Of Iberis Amara (1 : 1.5 - 2.5), Extracting Agent: Ethanol 50 % (V/V), Liquid Extract Of Caraway Fruit (1 : 2.5 - 3.5), Extracting Agent: Ethanol 30 % (V/V), Liquid Extract Of Matricaria Flower (1 : 2 - 4), Extracting Agent: Ethanol 30 % (V/V), Li	0	3
6990	Viscum Album Qu, Herba Rec., Ferm. Aqu. Extr. 1:5	0	2
7237	Extract From Fresh Garlic Bulbs (2-3:1), Extraction Solvent: Refined Rapeseed Oil, Extract From Mistletoe (2-3: 1), Extraction Solvent: Refined Rapeseed Oil, Extract From Hawthorn Berries (0,51-0,62:1), Extraction Solvent: Refined Rapeseed Oil	0	1
7484	Levofloxacin Hemihydrate, Hydrochloric Acid 1n	0	1
7731	Magnesium Citrate, Magnesium Oxide	0	2
7978	Tenecteplase	0	1
8225	Gemtuzumab Ozogamicin	0	1
8472	Ethanol, Gelsemium Dil. D4, Pulsatilla Pratensis Dil. D4, Passiflora Incarnata Dil. D2, Lycopus Virginicus Dil. D2	0	1
8719	Octhilinone	0	1
8966	Treosulfan	0	7
9213	Argentum Nitricum Dil. D20 Aquos. (Hab, Vs. 5b), Atropa Belladonna Ex Herba Ferm 33a Dil. D14 (Hab, Vs. 33a), Gingiva Bovis Gl Dil. D16 (Hab, Vs. 41b), Mandibula Feti Bovis Gl Dil. D16 (Hab, Vs. 41b), Maxilla Feti Bovis Gl Dil. D16 (Hab, Vs. 41b), Quarz D	0	1
9460	Holcus Lanatus Pollen	0	2
9707	Hydrocortisone Acetate, Lidocaine, Zinc Oxide	0	1
9954	Racementhol, Camphor, Racemic, Methyl Salicylate, Turpentine Oil	0	1
10201	Ledum Palustre Dil. D 3, Berberis Vulgaris Dil. D2, Colchicinum Dil. D6	0	1
10448	Sevoflurane	0	27
10695	Euspongia Officinalis, Saccharum Candidum Trit. D5 (Hab, Vs. 6), Testa Ovorum Trit. D5 (Hab, Vs. 6)	0	1
10942	Psychotria Ipecacuanha D4, Lobelia Inflata D4, Natrium Sulfuricum D4, Aspidosperma Quebracho-Blanco D5, Atropa Bella-Donna D4, Ephedra Distachya D3, Arsenum Iodatum D6, Blatta Orientalis D6, Hepatica Nobilis D3, Illicium Verum D3, Kalium Stibyltartaricum 	0	1
11189	Ginger Root	0	1
11436	Dry Extract From Valerian Root (Der 8-11:1), Extraction Solvent: Ethanol 60% (V/V)	0	1
11683	Synthetic Vitamin A Concentrate (Hydrodispersible Form)	0	1
11930	Allergen Extracts – Industrial Dust	0	1
321	Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride, Triprolidine Hydrochloride	0	7
1620	Acamprosate	0	2
6560	Haemophilus Influenzae Type B Polysaccharide (Polyribosylribitol Phosphate), Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Hepatitis B Surface Antigen (Rdna), Pertussis Filamentous Haemagglutinin, Poliovirus (Inactivated) Type 3 (Saukett Strain), P	0	1
6807	Recombinant Human Interferon Gamma 1b	0	3
7054	Fluocinonide, Lidocaine	0	1
7301	Cow Milk Extract	0	2
7548	Silybi Mariani Fructus Extractum, Der 20 - 34 : 1, Cynarae Herbae Extractum, Der 3 - 7 : 1	0	1
7795	Pholcodine	0	6
8042	Sorbitol (E420), Sodium Lauryl Sulfoacetate, Sodium Citrate Dihydrate	0	1
8289	Psyllium Seed	0	4
8536	Sodium Nitroprusside	0	2
8783	Cobalt Gluconate, Copper Gluconate, Manganese Gluconate	0	1
9030	Equisetum Arvense Ex Herba Ferm 35b Dil. D5 (Hab, Vs. 35b), Pancreas Suis Gl Dil. D4 (Hab, Vs. 41a)	0	1
9277	Acidum Nitricum Trit. D 6, Acidum Silicicum Trit. D4, Aluminium Oxydatum Trit. D 8, Graphites Trit. D 5, Kalium Bichromicum Trit. D 4, Pulsatilla Pratensis Trit. D 4	0	1
9524	Promazine Hydrochloride	0	11
9771	Protamine Hydrochloride	0	6
10018	Dextran 70, Sodium Chloride	0	1
10265	Mannitol, Sodium Hydrogen Carbonate, Tartaric Acid, Magnesium Citrate, Magnesium Sulphate Anhydrous	0	1
10512	Sitagliptin Phosphate	0	2
10759	Tolu Syrup, Bryonia C3, Rumex Crispus C6, Psychotria Ipecacuanha C3, Euspongia Officinalis C3, Lobaria Pulmonaria C3, Kalium Stibyltartaricum C6, Myocardium C6, Dactylopius Coccus C3, Pulsatilla Pratensis C6, Polygala Syrup, Drosera Mother Tincture	0	1
11006	Polymyxin B, Oxytetracycline	0	2
11253	Acetylcysteine, Levocarnitine, Glycine, Olive Oil, Refined, Triglycerides, Medium Chain, L-Lysine Acetate, Soya Bean Oil Refined Ph.Eur., Glucose Monohydrate, L-Tryptophan, Glycyl-Tyrosine, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L	0	1
11500	Tenofovir Alafenamide	0	1
11747	Foeniculi Dulcis Fructus Aetheroleum, Peppermint Oil, Salvia Officinalis Aetheroleum, Eucalyptus Oil, Juniper Oil, Rosemary Oil, Spruce Needle Oil	0	1
11994	Sulfathiazole, Ephedrine Hydrochloride	0	1
385	Melatonin	0	133
1684	Bryonia Dil. D6, Fabiana Imbricata Dil. D4, Dulcamara Dil. D4, Rhus Toxicodendron Dil. D4, Symphytum Dil. D6, Ledum D4 Dil.	0	1
6624	Amylmetacresol	0	2
6871	Haemophilus Influenzae Type B Polysaccharide (Polyribosylribitol Phosphate), Diphtheria Toxoid, Tetanus Toxoid, Haemophilus Type B Conjugate Vaccine (Tetanus Toxoid Conjugate), Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Pertussis Pertactin, P	0	1
7118	Dry Extract From Valerian Root, Equivalent To 208 Mg - 260 Mg Of Valerian Root, Extraction Solvent: Ethanol 60% V/V	0	1
7365	Dried Yeast From Saccharomyces Cerevisiae	0	1
7612	Ascorbic Acid, Iron	0	1
7859	Methenamine, Menthol, Salicylic Acid	0	1
8106	Mitoxantrone	0	15
8353	N. Meningitidis Group C (Strain C11) Polysaccharide (De-O-Acetylated) Conjugated To Tetanus Toxoid, Algeldrate	0	1
8600	Romiplostim	0	1
8847	Cenobamate	0	1
9094	Lachesis Mutus Trit. D8, Baptisia Trit. D4, Bryonia Trit. D1, Eupatorium Perfoliatum Trit. D2, Thuja Trit. D4	0	1
9341	Nicotiana Tabacum	0	2
9588	Corylus Avellana Pollen	0	1
9835	Phleum Pratense Pollen Extract, Algeldrate, Arrhenatherum Elatius Pollen, Agrostis Stolonifera Pollen, Festuca Rubra Pollen, Holcus Lanatus Pollen Extract, Lolium Perenne Pollen Extract, Poa Pratensis Pollen Extract, Secale Cereale Pollen Extract, Anthoxa	0	1
10082	Solanum Dulcamara D8, Sambucus Nigra D4, Atropa Bella-Donna D8	0	1
10329	Calcium Ion, Carbon Dioxide, Magnesium, Sulfate, Hydrogen Carbonate	0	1
10576	Pantothenate Sodium, Riboflavin Sodium Phosphate, Biotin, Cyanocobalamin, Folic Acid, Nicotinamide, Sodium Ascorbate, Thiamine Nitrate, Pyridoxine Hydrochloride	0	4
10823	Tamsulosin	0	8
11070	Ornidazole	0	1
11317	Tetanus Toxoid, Salmonella Typhi Bacteria (Inactivated)	0	1
11564	Heparin Sodium, Menthol, Diethylamine Salicylate	0	1
11811	Palopegteriparatide	0	1
12058	Dinoprostone, Deoxyribonucleic Acid, Interleukin-1, Interleukin-2, Ribonucleic Acid, Interleukin-5, Specific Nucleic Acid Sna-Hla I, Specific Nucleic Acid Sna-Hla Ii, Specific Nucleic Acid Sna-Mireg, Transforming Growth Factor Beta 1, Interleukin-6, Tumor	0	1
