Substance_id,Name
11452,"Taurine, Glycine, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Cysteine, L-Aspartic Acid, L-Phenylalanine, Lysine Monohydrate, L-Glutamic Acid, L-Alanine"
11453,"Lysine, Taurine, Glycine, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Cysteine, L-Aspartic Acid, L-Phenylalanine, L-Glutamic Acid, L-Alanine"
11454,"Taurine, Glycine, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Cysteine, L-Aspartic Acid, L-Phenylalanine, L-Glutamic Acid, L-Lysine, L-Alanine"
11455,"Valine, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan, Lysine Monohydrate"
11456,"Valine, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Aspartic Acid, Glutamic Acid, Glycine, Tryptophan, L-Methionine, Lysine Monohydrate"
11457,"Taurine, Glycine, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Cysteine, L-Aspartic Acid, L-Phenylalanine, Lysine Monohydrate, L-Glutamic Acid, L-Alanine, L-Cystine"
11458,Quizartinib
11459,Vanillin
11460,Eflornithine
11461,"Ascorbic Acid, Nicotinamide, Glucose Monohydrate"
11462,"Riboflavin Sodium Phosphate, Thiamine Hydrochloride, Pyridoxine Hydrochloride"
11463,"Benzoin Tincture, Eucalyptus Tincture, Thymus Essential Oil"
11464,"Levomenthol, Camphor, Eucalyptus Oil, Turpentine Oil"
11465,"Levomenthol, Essential Oil Of Turpentine Kind ""pinus Pinaster"", Camphor, Eucalyptus Oil"
11466,"Menthol, Camphor, Eucalyptus Oil, Thymol, Turpentine Flavour"
11467,"Levomenthol, Camphor, Racemic, Eucalyptus Oil"
11468,"Aluminium Hydroxyphosphate Sulfate, Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate"
11469,"Aluminium, Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate, Amorphous Aluminium Hydroxyphosphate Sulphate"
11470,"Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate, Amorphous Aluminium Hydroxyphosphate Sulphate"
11471,"Aluminium, Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate"
11472,"Aluminium Hydroxide, Hepatitis A Virus (Strain Cr 326f) (Inactivated) Produced On Human Diploid (Mrc–5) Fibroblast Cells Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate"
11473,Vardenafil Hydrochloride Trihydrate
11474,Argipressin Monoacetate
11475,Varenicline Citrate
11476,"Rhus Toxicodendron C15, Croton Tiglium C9, Daphne Mezereum C15"
11477,"Varicella Virus Oka Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells"
11478,"Varicella Virus Oka/Merck Strain (Live, Attenuated)"
11479,"Cuprum Aceticum Dil. D6, Secale Cornutum Dil. D4, Tabacum Dil. D4"
11480,Vaseline
11481,Anhydrous Cholestyramine
11482,Vaucheria Dil. D3
11483,"Vibrio Cholerae, Strain Cvd 103-Hgr, Live"
11484,"Aluminium Phosphate, Haemophilus Influenzae Type B Polyribosylribitol Phosphate Conjugated To Meningococcal Protein Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulfate, Diphtheria Toxoid Adsorbed On Aluminium Phosphate, Tetanus Toxoid Adsorbed On Aluminium Phosphate, Bordetella Pertussis Toxoid Adsorbed On Aluminium Phosphate, Bordetella Pertussis Filamentous Haemagglutinin Adsorbed On Aluminium Phosphate, Bordetella Pertussis Pertactin Adsorbed On Aluminium Phosphate, Bordetella Pertussis Fimbriae Type 2 And 3 Adsorbed On Aluminium Phosphate, Hepatitis B Surface Antigen (Rdna) Adsorbed On Amorphous Aluminium Hydroxyphosphate Sulphate [produced In S. Cerevisiae By Rdna], Poliovirus (Inactivated) Type 1 (Mahoney Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 2 (Mef-1 Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 3 (Saukett Strain) Produced On Vero Cells, Amorphous Aluminium Hydroxyphosphate Sulphate"
11485,"Influenza Virus B/Michigan/01/2021, Influenza Virus A/Darwin/9/2021 Ivr-228 (H3n2), Influenza A/Victoria/4897/2022 Ivr-238 (H1n1), Inactivated"
11486,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), B/Brisbane/60/2008-Like Strain (B/Brisbane/60/2008, Wild Type), A/Michigan/45/2015 (H1n1)pdm09-Like Strain (A/Michigan/45/2015, Nymc X-275), A/Hong Kong/4801/2014 (H3n2)-Like Strain (A/Hong Kong/4801/2014, Nymc X-263b)"
11487,"B/Phuket/3073/2013-Like Virus (B/Phuket/3073/2013, Wild Type), Influenza Virus B/Michigan/01/2021, Influenza A/Victoria/4897/2022 Ivr-238 (H1n1), Inactivated, Influenza Virus A/California/122/2022 San-022 (H3n2) Strain (Split, Inactivated)"
11488,"Aluminium, Pneumococcal Polysaccharide Serotype 33f Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 22f Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 4 Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 19f Conjugated To Crm197, Pneumococcal Oligosaccharide Serotype 18c Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 14 Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 9v Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 6b Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 23f Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 1 Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 3 Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 5 Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 6a Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 7f Conjugated To Crm197, Pneumococcal Polysaccharide Serotype 19a Conjugated To Crm197"
11489,Icosapent Ethyl
11490,Panitumumab
11491,"Ethylmorphine Hydrochloride, Tincture Of Grindelia"
11492,"Dry Extract From Horse Chestnut Corresponding To 21 Mg Triterpene Glycosides Calculated Protoescigenin, Extraction Solvent: Ethanol 50% (V/V)"
11493,Remdesivir
11494,"Ascorbic Acid, Rutoside, Alphatocopherol Acetate"
11495,Sucroferric Oxyhydroxide
11496,Etrasimod
11497,Patiromer
11498,Iron Oxide Red (E172)
11499,"Celecoxib, Tramadol Hydrochloride"
11500,Tenofovir Alafenamide
11501,"Vena Suis D10, Vena Suis D200, Vena Suis D30"
11502,"Dry Extract From Fresh Horse Chestnut Seeds Corresponding To 50 Mg Triterpene Glycosides, Calculated As Anhydrous B-Aescin, Extraction Solvent: Ethanol 60% M/M"
11503,Venetoclax
11504,"Dry Extract Of Ruscus Aculeatus Root (6 - 9 : 1), Extraction Agent: Ethanol 96% (V/V)"
11505,"Dry Extract From Horse-Chestnut (5-10:1), Extraction Solvent: Methanol 80% V/V"
11506,"Hamamelis Dil. D1, Aesculus Hippocastanum Dil. D1, Calcium Fluoratum D9, Pulsatilla Dil. D4, Arnica Dil. D3"
11507,"Dry Extract From Horse Chestnut (4,5-5,5:1), Normatum 50 Mg Triterpen Glycosides, Calculated As Anhydrous Escine: Extraction Solvent: Ethanol 50% (M/M)"
11508,"Rutoside, Hippocastani Semen, Extractum Siccum, Esculin"
11509,"Hippocastani Semen, Extractum Siccum, Rutoside Trihydrate"
11510,"Aesculus Dil. D2, Calcium Fluoratum Dil. D6, Hamamelis Dil. D2"
11511,"Aesculus Hippocastanum Dil. D6, Silybum Marianum Dil. D4, Melilotus Officinalis Dil. D6, Hamamelis Virginiana Dil. D4"
11512,"Hippocastani Fructus Intractum Recentis (1:1), Ginkgo Bilobae Folium Tinctura (1:5), Crataegi Inflorescentia Tinctura (1:5), Visci Herbae Intractum (1:1), Arnicae Herbae Tinctura (1:5)"
11513,"Diclofenac Sodium, Tribenoside, Escin"
11514,"Ruta Graveolens Trit. D1, Achillea Millefolium Trit. D1, Aesculus Hippocastanum Trit D1, Hamamelis Virginiana Trit. D1, Arnica Montana Trit. D3"
11515,Hidrosmin
11516,"Lachesis Dil. D10, Silybum Marianum Dil. D6, Melilotus Officinalis Dil. D6, Arnica Dil. D3, Aesculus Dil. D2"
11517,"Bee Venom, Standard"
11518,"Standardized Dry Extract Of Aesculus Hippocastanum Seed (5-8:1) Corresponding To 40-50mg Of Triterpene Glycosides, Expressed As Protoaescigenin, Extraction Solvent: Ethanol 80% (V/V)"
11519,"Ethanol, Pulsatilla Dil. D4, Aesculus Dil. D2"
11520,"Dry Extract Of Horse-Chestnut (4.5-5.5:1), Extraction Solvent: Ethanol 50% V/V"
11521,"Atropa Bella-Donna Dil. D1, Artemisia Absinthium Ø, China Mother Tincture, Anacardium Mother Tincture, Lycopodium Clavatum Mother Tincture, Nux Vomica Mother Tincture"
11522,Fezolinetant
11523,Verapamil Hydrochloride Bp
11524,"Verapamil Hydrochloride, Hydrochlorothiazide, Triamterene"
11525,"Veratrum Album, Ethanol. Decoctum D4"
11526,"Atropa Belladonna Ex Herba Ferm 33a Dil. D2 (Hab, Vs. 33a), Chamomilla Recutita E Radice Ferm 33c Dil. D2 (Hab, Vs. 33c), Cinis E Fructibus Avenae Sativae Cum Magnesio Phosphorico (1:1) Dil. D5 (Hab, Vs. 6), Cuprum Sulfuricum Dil. D3 Aquos. (Hab, Vs. 5b), Stibium Metallicum Dil. D5, Veratrum Album E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c)"
11527,"Veratrum Album E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c)"
11528,"Veratrum Album Dil. D 4, Nicotiana Tabacum Dil D6, Camphora Dil. D4, Hydrocyanicum Acidum D6"
11529,"Veratrum Album Dil. D30, Veratrum Album Dil. D200, Aloe Dil. D10, Aloe Dil. D30, Potentilla Erecta Dil. D10, Potentilla Erecta Dil. D30, Rheum Dil. D10, Rheum Dil. D30, Veratrum Album Dil. D2, Aloe Dil. D2, Rheum Ø, Veratrum Album Dil. D10, Potentilla Erecta Ø"
11530,"Achillea Millefolium, Flos, Ethanol. Infusum Ø, Cetraria Islandica, Ethanol. Decoctum Ø, Pimpinella Anisum, Ethanol. Decoctum Ø, Verbascum Densiflorum, Fructus Immat. Dil. D2"
11531,Pipobroman
11532,"Lycopodium Trit. D2, Picrasma Excelsa, Quassia Amara Trit. D2, Yucca Filamentosa Trit. D2, Strychnos Nux-Vomica Trit. D3"
11533,"Angelica Root, Caraway Fruit, Fennel Seed"
11534,"Menthae Piperitae Folium, Taraxaci Herba, Millefolii Herba"
11535,Sinecatechins
11536,"Sodium Hydrogen Carbonate, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Lactate"
11537,Tincture From Wormwood Herb 1:5
11538,Albendazol Micronized
11539,"Poliovirus (Inactivated) Type 2 (Mef-1 Strain) Produced On Vero Cells, Poliovirus (Inactivated) Type 3 (Saukett Strain) Produced On Vero Cells, Poliovirus Type 1, Inactivated, Strain Brunhilde"
11540,Vericiguat
11541,"Stibium Sulfuratum Nigrum C9, Acidum Nitricum C9, Thuja Occidentalis C9"
11542,"Dimenhydrinate, Nicotinic Acid, Pyridoxine Hydrochloride"
11543,"Dimenhydrinate, Sodium Nicotinate, Pyridoxine Hydrochloride"
11544,"Cocculus Trit. D4, Conium Maculatum Trit. D3, Nicotiana Tabacum Trit. D4"
11545,"Petroleum Rectificatum Trit. D8, Ambra Grisea Trit. D6, Conium Maculatum Trit. D3, Anamirta Cocculus Trit. D4"
11546,"Ambra Grisea Dil. D 6, Conium Maculatum Dil. D3, Petroleum Rectificatum Dil. D8, Anamirta Cocculus Dil. D4"
11547,"Anamirta Cocculus D3, Conium Maculatum D2, Ambra Grisea D5, Petroleum Rectificatum D7"
11548,"Anamirta Cocculus D4, Conium Maculatum D4, Petroleum Rectificatum D8"
11549,"Anamirta Cocculus Dil. D 3, Petroleum Rectificatum Dil. D7, Conium Maculatum D2, Ambra Grisea D5"
11550,"Petroleum Rectificatum Trit. D8, Conium Maculatum D3, Ambra Grisea D6, Anamirta Cocculus Trit. D4"
11551,"Anamirta Cocculus Dil. D 3, Petroleum Rectificatum Dil. D7, Conium Maculatum D2"
11552,"Conium Maculatum D3, Petroleum Rectificatum D8, Anamirta Cocculus Dil. D4"
11553,"Petroleum Rectificatum Trit. D8, Conium Maculatum D3, Anamirta Cocculus Trit. D4"
11554,"Cocculus Dil.D4, Conium Dil. D4, Ambra Dil. D6, Oenanthe Crocata Dil. D3, Petroleum Rectificatum Dil. D8"
11555,"Dimenhydrinate, Pyridoxine Hydrochloride"
11556,"Ambra Grisea Dil. D 4, Phosphorus Dil. D 12, Schoenocaulon Officinale Dil. D3, Toxicodendron Quercifolium Dil. D 10, Viscum Album Dil. D 2"
11557,Abemaciclib
11558,"Ferrum Metallicum Dil. D7, Vesica Fellea Bovis Gl Dil. D5 (Hab, Vs. 41c)"
11559,"Ferrum Metallicum Dil. D19 Aquos., Vesica Fellea Bovis Gl Dil. D16 (Hab, Vs. 41c)"
11560,"Vesica Urinaria Suis D200, Vesica Urinaria Suis D30, Vesica Urinaria Suis D10"
11561,"Euspongia Officinalis D3, Calcium Carbonicum Hahnemanni D12, Graphites D12, Natrium Sulfuricum D2"
11562,Vonicog Alfa
11563,"Pulsatilla D4, Anamirta Cocculus D8, Vinca Minor D4, Belladonna D4, Argentum Nitricum D6, Nitroglycerinum D4, Petroleum Rectificatum D8, Strychnos Nux-Vomica D4, Zincum Isovalerianicum D6"
11564,"Heparin Sodium, Menthol, Diethylamine Salicylate"
11565,"Ascorbic Acid, Biotin, Colecalciferol, Cyanocobalamin, Folic Acid, Nicotinamide, Pyridoxine, Riboflavin, Thiamine, Pantothenic Acid, Retinol, All-Rac-Phytomenadione, Dl-Alpha-Tocopherol"
11566,"Retinol Palmitate, Riboflavin Sodium Phosphate, Thiamine Hydrochloride, Ascorbic Acid, Biotin, Colecalciferol, Cyanocobalamin, Dexpanthenol, Folic Acid, Nicotinamide, Pyridoxine Hydrochloride, Dl-Alpha-Tocopherol"
11567,"Hydroxocobalamin Acetate, Cobamamide"
11568,Aqueous Extract Of Dry Lime Sapwood
11569,"Atropa Bella-Donna D2, Calcium Carbonicum Hahnemanni D8, Matricaria Recutita D1, Plantago Major D3, Pulsatilla Pratensis D2, Solanum Dulcamara D4"
11570,"Calcium Carbonicum D8, Atropa Bella-Donna D2, Matricaria Recutita D1, Plantago Major D3, Pulsatilla Pratensis D2"
11571,"Pulsatilla Pratensis D4, Atropa Bella-Donna D4, Calcium Carbonicum Hahnemanni D8, Matricaria Recutita D4, Plantago Major D4"
11572,"Calcium Carbonicum D8, Belladonna D6, Matricaria Recutita D4, Plantago Major D4, Solanum Dulcamara D6, Pulsatilla Pratensis D6"
11573,"Pulsatilla Pratensis Dil. D2, Atropa Bella-Donna D2, Calcium Carbonicum Hahnemanni D8, Matricaria Recutita D1, Plantago Major D3"
11574,"Calcium Carbonicum Hahnemanni D8, Matricaria Recutita D4, Plantago Major D4, Solanum Dulcamara D6, Pulsatilla Pratensis D6, Atropa Bella-Donna D6"
11575,Levomenthol Ph. Eur.
11576,"Camphor, Siberian Fir Oil, Menthol Ph. Eur."
11577,"Menthol, Camphor, Siberian Fir Oil"
11578,"Camphor, Levomenthol Ph. Eur., Eucalyptus Oil Ph. Eur., Turpentine Oil Ph. Eur."
11579,"Camphor, Turpentine Oil, Levomenthol Ph. Eur., Eucalyptus Oil Ph. Eur."
11580,"Levomenthol, Camphor, Eucalyptus Oil, Thymol, Turpentine Essential Oil"
11581,"Levomenthol, Camphor, Eucalyptus Oil, Thymol, Turpentine Oil"
11582,"Menthol, Camphor, Eucalyptus Oil, Thymol, Turpentine Essential Oil"
11583,"Menthol, Camphor, Eucalyptus Oil, Turpentine Essential Oil"
11584,"Thiamine Hydrochloride, Ascorbic Acid, Calcium Pantothenate, Ergocalciferol, Cyanocobalamin, Folic Acid, Nicotinamide, Riboflavin, Pyridoxine Hydrochloride, Tocopheryl Acetate, Retinol"
11585,Ethyl Loflazepate
11586,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V), Tincture From Peppermint Leaves (1:20), Extraction Solvent: Ethanol 90% (V/V), Tincture From Wormwood Herb (1:5), Extraction Solvent: Ethanol 70% (V/V), Tincture From Belladonna Leaves (1:10), Extraction Solvent: Ethanol 70% (V/V)"
11587,Carnitine
11588,"Calcium Glycerophosphate, Ergocalciferol Bp, A-Tocopheryl Hydrogen Succinate, Thiamine Hydrochloride Bp"
11589,Liquid Extract From Hawthorn Berries 1:1
11590,Tincture From Hawthorn Berries 1:10
11591,Elosulfase Alfa
11592,"Chikungunya Virus, Strain Senegal 37997, Protein C Complexed With Protein E1 And Protein E2, Algeldrate"
11593,Vincamine
11594,"Vincamine, Rutoside"
11595,"Calendula Officinalis D3, Echinacea Purpurea D5, Apis Mellifica D7, Atropa Bella-Donna D5, Plantago Major D3, Phytolacca Americana D3, Salvia Officinalis D3, Vincetoxicum Hirundinaria D5"
11596,"Pseudoephedrine Hydrochloride Ph. Eur., Chlorphenamine Maleate Ph. Eur., Paracetamol Ph. Eur."
11597,"Benzydamine Hydrochloride, Neomycin, Polymyxin B Sulfate, Tetracaine Hydrochloride, Fluocinolone Acetonide"
11598,"Glycine, L-Cysteine Hcl, L-Tryptophan, L-Arginine, L-Histidine, L-Isoleucine, L-Leucine, L-Methionine, L-Proline, L-Serine, L-Threonine, L-Tyrosine, L-Valine, L-Aspartic Acid, L-Ornithine Hydrochloride, L-Phenylalanine, L-Glutamic Acid, L-Lysine, L-Alanine"
11599,"Metformin Hydrochloride, Alogliptin"
11600,"Equine European Viper Aspis Venom Immunoglobulin, Equine European Viper Berus Venom Immunoglobulin, Equine European Viper Ammodytes Venom Immunoglobulin"
11601,"Camphor, Racemic, Salicylic Acid, Viperae Beri Venenum, Turpentine Essential Oil"
11602,"Camphor, Salicylic Acid, Turpentine Oil, Viperae Beri Venenum"
11603,Extr. Echinacea Pall. E Rad. Sicc.
11604,"Acidum Picrinicum Dil. D4, Vitex Agnus-Castus D4"
11605,"Retinol Palmitate, Ergocalciferol, Phytomenadione, Dl-Alpha-Tocopherol"
11606,"Ergotamine Tartrate, Aminophenazone, Caffeine"
11607,"Turnera Diffusa Dil. D6, Acidum Phosphoricum Dil. D12, Vitex Agnus-Castus Dil. D8"
11608,"Silbiol, Pine Needle Oil, Heavy Fraction"
11609,"Cuprum Aceticum Trit D 3, Ipecacuanha Trit. D3, Drosera Trit. D1"
11610,Trifluridine
11611,Zinc Sulphate Heptahydrate
11612,Tromantadine Hydrochloride
11613,Viscum Album Abietis Ex Herba Recente Col. D10
11614,Viscum Album Abietis Ex Herba Recente Col. D20
11615,Viscum Album Abietis Ex Herba Recente Col. D6
11616,Viscum Album Aceris Ex Herba Recente Col. D10
11617,Viscum Album Aceris Ex Herba Recente Col. D20
11618,Viscum Album Aceris Ex Herba Recente Col. D30
11619,Viscum Album Aceris Ex Herba Recente Col. D6
11620,Viscum Album Amygdali Ex Herba Recente Col. D10
11621,Viscum Album Amygdali Ex Herba Recente Col. D20
11622,Viscum Album Amygdali Ex Herba Recente Col. D30
11623,Viscum Album Amygdali Ex Herba Recente Col. D6
11624,Viscum Album Betulae Ex Herba Recente Col. D10
11625,Viscum Album Betulae Ex Herba Recente Col. D20
11626,Viscum Album Betulae Ex Herba Recente Col. D30
11627,Viscum Album Betulae Ex Herba Recente Col. D6
11628,Viscum Album Crataegi Ex Herba Recente Col. D10
11629,Viscum Album Crataegi Ex Herba Recente Col. D20
11630,Viscum Album Crataegi Ex Herba Recente Col. D30
11631,Viscum Album Crataegi Ex Herba Recente Col. D6
11632,Viscum Album Fraxini Ex Herba Recente Col. D6
11633,"Viscum Album Mother Tincture, Anamirta Cocculus Dil. D 3"
11634,Viscum Album Mali Ex Herba Recente Col. D10
11635,Viscum Album Mali Ex Herba Recente Col. D20
11636,Viscum Album Mali Ex Herba Recente Col. D30
11637,Viscum Album Mali Ex Herba Recente Col. D6
11638,Viscum Album Pini Ex Herba Recente Col. D10
11639,Viscum Album Pini Ex Herba Recente Col. D20
11640,Viscum Album Pini Ex Herba Recente Col. D30
11641,Viscum Album Pini Ex Herba Recente Col. D6
11642,Viscum Album Quercus Ex Herba Recente Col. D10
11643,Viscum Album Quercus Ex Herba Recente Col. D20
11644,Viscum Album Quercus Ex Herba Recente Col. D30
11645,"Viscum Album Dil. D3, Viscum Album Dil. D12, Viscum Album Dil. D30, Viscum Album Dil. D200"
11646,"Atropa Belladonna E Radice Ferm 33b Dil. D11 (Hab, Vs. 33b), Viscum Album (Populi) E Planta Tota Ferm 33f Dil. D5 (Hab, Vs. 33f)"
11647,"Atropa Belladonna E Radice Ferm 33b Dil. D9 (Hab, Vs. 33b), Viscum Album (Populi) E Planta Tota Ferm 33f Dil. D2 (Hab, Vs. 33f)"
11648,Extract Of Fresh Apple Mistletoe Herb
11649,"Viscum Album Mother Tincture, Secale Cornutum Dil. D3, Arnica Montana Dil D2, Crataegus Mother Tincture"
11650,"Viscum Album (Tiliae) E Planta Tota Ferm 33f Dil. D3 (Hab, Vs. 33f), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
11651,"Viscum Album (Tiliae) E Planta Tota Ferm 33f Dil. D5 (Hab, Vs. 33f), Crataegus Laevigata/Monogyna E Foliis Et Fructibus Ferm 33d Dil. D2 (Hab, Vs. 33d)"
11652,"Echinacea Pallida E Planta Tota Ferm 33c Ø (Hab, Vs. 33c), Viscum Album (Mali) E Planta Tota Ferm 34i Dil. D1 (Hab, Vs. 34i)"
11653,"Nitroglycerinum Dil. D3, Viscum Album Mother Tincture"
11654,Calendula Officinalis 2a Dil. D4
11655,"Calendula Officinalis Flor. C. Cal. Paraffinum Liquidum, Echinacea Rh Ø, Euphrasia Rh Ø"
11656,Iodixanol
11657,"Clopamide, Pindolol"
11658,Verteporfin
11659,"Pantothenate Sodium, Riboflavin Sodium Phosphate, Cyanocobalamin, Nicotinamide, Pyridoxine Hydrochloride, Lecithin Soya"
11660,"Acidum Phosphoricum D4, Sepia Officinalis D6, Anamirta Cocculus D5, Chamaelirium Luteum D5, Strychnos Ignatii D5, Zincum Metallicum D6"
11661,Picloxydine Dihydrochloride
11662,"Vaccinium Macrocarpos Aiton, Syn. Oxycoccus Macrocarpos (Aiton) Pers., Fructus"
11663,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Sodium Acetate Trihydrate, Poly (0 2 Hydroxyethyl) Starch"
11664,"Colecalciferol, Cholecalciferol Concentrate (Powder Form)"
