MedicalProcedure_id,Name,Category,Duration,Cost
I201369,"ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ ΝΕΦΡΙΚΗ ΝΟΣΟΣ (ESRD) ΣΧΕΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΓΙΑ ΚΑΤ' ΟΙΚΟΝ ΑΙΜΟΚΑΘΑΡΣΗ ΑΝΑ ΟΛΟΚΛΗΡΟ ΜΗΝΑ, ΓΙΑ ΑΣΘΕΝΕΙΣ ΗΛΙΚΙΑΣ 12-19 ΕΤΩΝ ΠΕΡΙΛΑΜΒΑΝΕΤΑΙ ΠΑΡΑΚΟΛΟΥΘΗΣΗ ΓΙΑ ΤΗΝ ΕΠΑΡΚΕΙΑ ΔΙΑΤΡΟΦΗΣ, ΑΞΙΟΛΟΓΗΣΗ ΑΝΑΠΤΥΞΗΣ, ΚΑΙ ΣΥΜΒΟΥΛΕΥΤΙΚΗ ΓΟΝΕΩΝ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201371,"ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ ΝΕΦΡΙΚΗ ΝΟΣΟΣ (ESRD) ΣΧΕΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΓΙΑ ΚΑΤ' ΟΙΚΟΝ ΑΙΜΟΚΑΘΑΡΣΗ ΑΝΑ ΟΛΟΚΛΗΡΟ ΜΗΝΑ, ΓΙΑ ΑΣΘΕΝΕΙΣ ΗΛΙΚΙΑΣ 20 ΕΤΩΝ ΚΑΙ ΑΝΩ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201373,"ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ ΝΕΦΡΙΚΗ ΝΟΣΟΣ (ESRD) ΣΧΕΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΓΙΑ ΑΙΜΟΚΑΘΑΡΣΗ ΛΙΓΟΤΕΡΟ ΑΠΟ ΕΝΑΝ ΟΛΟΚΛΗΡΟ ΜΗΝΑ ΥΠΗΡΕΣΙΑΣ, ΑΝΑ ΗΜΕΡΑ, ΓΙΑ ΑΣΘΕΝΕΙΣ ΗΛΙΚΙΑΣ ΚΑΤΩ ΤΩΝ 2  ΕΤΩΝ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201375,"ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ ΝΕΦΡΙΚΗ ΝΟΣΟΣ (ESRD) ΣΧΕΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΓΙΑ ΑΙΜΟΚΑΘΑΡΣΗ ΛΙΓΟΤΕΡΟ ΑΠΟ ΕΝΑΝ ΟΛΟΚΛΗΡΟ ΜΗΝΑ ΥΠΗΡΕΣΙΑΣ, ΑΝΑ ΗΜΕΡΑ, ΓΙΑ ΑΣΘΕΝΕΙΣ ΗΛΙΚΙΑΣ 2-11 ΕΤΩΝ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201377,"ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ ΝΕΦΡΙΚΗ ΝΟΣΟΣ (ESRD) ΣΧΕΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΓΙΑ ΑΙΜΟΚΑΘΑΡΣΗ ΛΙΓΟΤΕΡΟ ΑΠΟ ΕΝΑΝ ΟΛΟΚΛΗΡΟ ΜΗΝΑ ΥΠΗΡΕΣΙΑΣ, ΑΝΑ ΗΜΕΡΑ, ΓΙΑ ΑΣΘΕΝΕΙΣ ΗΛΙΚΙΑΣ 12-19 ΕΤΩΝ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201379,"ΤΕΛΙΚΟΥ ΣΤΑΔΙΟΥ ΝΕΦΡΙΚΗ ΝΟΣΟΣ (ESRD) ΣΧΕΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΓΙΑ ΑΙΜΟΚΑΘΑΡΣΗ ΛΙΓΟΤΕΡΟ ΑΠΟ ΕΝΑΝ ΟΛΟΚΛΗΡΟ ΜΗΝΑ ΥΠΗΡΕΣΙΑΣ, ΑΝΑ ΗΜΕΡΑ, ΓΙΑ ΑΣΘΕΝΕΙΣ ΗΛΙΚΙΑΣ 20 ΕΤΩΝ ΚΑΙ ΑΝΩ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201417,"ΕΚΠΑΙΔΕΥΣΗ ΣΤΗΝ ΑΙΜΟΚΑΘΑΡΣΗ, ΑΣΘΕΝΗΣ, ΠΕΡΙΛΑΜΒΑΝΕΤΑΙ ΒΟΗΘΟΣ ΟΠΟΥ ΥΠΑΡΧΕΙ, ΟΠΟΙΑΔΗΠΟΤΕ ΜΕΘΟΔΟΣ ΟΛΟΚΛΗΡΩΜΕΝΗ ΔΙΔΑΣΚΑΛΙΑ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201425,"ΕΚΠΑΙΔΕΥΣΗ ΣΤΗΝ ΑΙΜΟΚΑΘΑΡΣΗ, ΑΣΘΕΝΗΣ, ΠΕΡΙΛΑΜΒΑΝΕΤΑΙ ΒΟΗΘΟΣ ΟΠΟΥ ΥΠΑΡΧΕΙ, ΟΠΟΙΑΔΗΠΟΤΕ ΜΕΘΟΔΟΣ ΜΗ ΟΛΟΚΛΗΡΩΜΕΝΗ ΔΙΔΑΣΚΑΛΙΑ, ΕΚΠΑΙΔΕΥΣΗ ΑΝΑ ΣΥΝΕΔΡΙΑ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201433,ΑΙΜΟΔΙΗΘΗΣΗ ΑΙΜΑΤΟΣ (Π.Χ. ΜΕ ΕΝΕΡΓΟ ΑΝΘΡΑΚΑ Ή ΡΗΤΙΝΗ),ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201437,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ ΚΑΘΑΡΣΗΣ, ΕΣΩΤΕΡΙΚΟΣ Ή ΕΞΩΤΕΡΙΚΟΣ ΑΣΘΕΝΗΣ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201439,ΟΙΣΟΦΑΓΙΚΗ ΔΙΑΣΩΛΗΝΩΣΗ ΚΑΙ ΣΥΛΛΟΓΗ ΕΚΠΛΥΜΑΤΩΝ ΓΙΑ ΚΥΤΤΑΡΟΛΟΓΙΑ (ΠΕΡΙΛΑΜΒΑΝΕΙ  ΠΑΡΑΣΚΕΥΑΣΜΑ ΔΕΙΓΜΑΤΩΝ),ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201459,ΜΑΝΟΜΕΤΡΙΑ ΟΙΣΟΦΑΓΟΥ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201461,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201463,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201479,ΜΑΝΟΜΕΤΡΙΑ ΣΤΟΜΑΧΟΥ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201483,ΜΑΝΟΜΕΤΡΙΑ ΔΩΔΕΚΑΔΑΚΤΥΛΟΥ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201499,ΔΟΚΙΜΑΣΙΑ BERNSTEIN ΜΕ ΕΓΧΥΣΗ ΟΞΕΟΣ ΣΤΟΝ ΟΙΣΟΦΑΓΟ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201507,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201509,24ΩΡΗ ΦΟΡΗΤΗ ΠΕΧΑΜΕΤΡΙΑ ΟΙΣΟΦΑΓΟΥ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201513,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201515,24ΩΡΗ ΑΝΤΙΣΤΑΣΙΟΜΕΤΡΙΑ (ΕΜΠΕΔΗΣΗ) ΟΙΣΟΦΑΓΟΥ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201519,ΜΕΛΕΤΗ ΠΡΟΚΛΗΣΗΣ ΔΙΑΤΑΣΗΣ ΤΟΥ ΟΙΣΟΦΑΓΟΥ ΜΕ ΑΕΡΟΘΑΛΑΜΟ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201543,"ΔΟΚΙΜΑΣΙΑ ΓΑΣΤΡΙΚΗΣ ΑΝΑΛΥΣΗΣ ΜΕ ΔΙΕΓΕΡΣΗ ΓΑΣΤΡΙΚΗΣ ΕΚΚΡΙΣΗΣ (Π.Χ., ΙΣΤΑΜΙΝΗ, ΙΝΣΟΥΛΙΝΗ, ΠΕΝΤΑΓΑΣΤΡΙΝΗ, ΑΣΒΕΣΤΙΟ ΚΑΙ ΣΕΚΡΕΤΙΝΗ)",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201549,"ΚΑΘΕΤΗΡΙΑΣΜΟΣ ΣΤΟΜΑΧΟΥ, ΠΛΥΣΕΙΣ ΚΑΙ ΠΡΟΕΤΟΙΜΑΣΙΑ ΠΛΑΚΩΝ ΓΙΑ ΚΥΤΤΑΡΟΛΟΓΙΚΗ ΕΞΕΤΑΣΗ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201569,ΔΟΚΙΜΑΣΙΑ ΕΚΠΝΟΗΣ ΥΔΡΟΓΟΝΟΥ ΓΙΑ ΑΝΙΧΝΕΥΣΗ ΑΝΕΠΑΡΚΕΙΑΣ ΛΑΚΤΑΣΗΣ Η ΥΠΕΡΑΝΑΠΤΥΞΗ ΒΑΚΤΗΡΙΔΙΩΝ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201649,"ΚΑΘΕΤΗΡΙΑΣΜΟΣ ΣΤΟΜΑΧΟΥ ΚΑΙ ΑΝΑΡΡΟΦΗΣΗ Ή ΠΛΥΣΗ ΜΕ ΘΕΡΑΠΕΥΤΙΚΟ ΣΚΟΠΟ (ΠΧ, ΓΙΑ ΚΑΤΑΠΟΣΗ ΔΗΛΗΤΗΡΙΟΥ)",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201659,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201661,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201679,ΕΛΕΓΧΟΣ ΑΙΣΘΗΤΙΚΟΤΗΤΑΣ ΟΡΘΟΥ ΚΑΙ ΔΟΚΙΜΑΣΙΑ ΕΝΔΟΤΙΚΟΤΗΤΑΣ (ΑΠΑΝΤΗΣΗ ΣΕ ΔΙΑΒΑΘΜΙΣΜΕΝΗ ΔΙΑΤΑΣΗ ΑΕΡΟΘΑΛΑΜΟΥ),ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201683,ΟΡΘΟΠΡΩΚΤΙΚΗ ΜΑΝΟΜΕΤΡΙΑ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201685,ΑΝΕΝΕΡΓΟΣ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201703,ΔΙΑΔΕΡΜΙΚΗ ΗΛΕΚΤΡΟΓΑΣΤΡΟΓΡΑΦΙΑ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I201705,ΔΙΑΔΕΡΜΙΚΗ ΗΛΕΚΤΡΟΓΑΣΤΡΟΓΡΑΦΙΑ ΜΕ ΠΡΟΚΛΗΤΗ ΔΟΚΙΜΑΣΙΑ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I202037,ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΓΝΩΣΤΙΚΗ ΓΑΣΤΡΕΝΤΕΡΙΚΗ ΔΙΑΔΙΚΑΣΙΑ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203443,"ΟΦΘΑΛΜΟΛΟΓΙΚΕΣ ΥΠΗΡΕΣΙΕΣ: ΙΑΤΡΙΚΗ ΕΞΕΤΑΣΗ ΚΑΙ ΕΚΤΙΜΗΣΗ ΜΕ ΕΝΑΡΞΗ ΠΡΟΓΡΑΜΜΑΤΟΣ ΔΙΑΓΝΩΣΗΣ ΚΑΙ ΑΝΤΙΜΕΤΩΠΙΣΗΣ· ΜΕΣΑΙΑ, ΝΕΟΣ ΑΣΘΕΝΗΣ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203447,"ΟΦΘΑΛΜΟΛΟΓΙΚΕΣ ΥΠΗΡΕΣΙΕΣ: ΙΑΤΡΙΚΗ ΕΞΕΤΑΣΗ ΚΑΙ ΕΚΤΙΜΗΣΗ ΜΕ ΕΝΑΡΞΗ ΠΡΟΓΡΑΜΜΑΤΟΣ ΔΙΑΓΝΩΣΗΣ ΚΑΙ ΑΝΤΙΜΕΤΩΠΙΣΗΣ· ΑΝΑΛΥΤΙΚΗ, ΝΕΟΣ ΑΣΘΕΝΗΣ, 1 Ή ΠΕΡΙΣΣΟΤΕΡΕΣ ΕΠΙΣΚΕΨΕΙΣ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203463,"ΟΦΘΑΛΜΟΛΟΓΙΚΕΣ ΥΠΗΡΕΣΙΕΣ: ΙΑΤΡΙΚΗ ΕΞΕΤΑΣΗ ΚΑΙ ΕΚΤΙΜΗΣΗ, ΜΕ ΕΝΑΡΞΗ Ή ΣΥΝΕΧΙΣΗ ΠΡΟΓΡΑΜΜΑΤΟΣ ΔΙΑΓΝΩΣΗΣ ΚΑΙ ΑΝΤΙΜΕΤΩΠΙΣΗΣ· ΕΝΔΙΑΜΕΣΗ, ΠΑΛΑΙΟΣ ΑΣΘΕΝΗΣ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203467,"ΟΦΘΑΛΜΟΛΟΓΙΚΕΣ ΥΠΗΡΕΣΙΕΣ: ΙΑΤΡΙΚΗ ΕΞΕΤΑΣΗ ΚΑΙ ΕΚΤΙΜΗΣΗ ΜΕ ΕΝΑΡΞΗ ΠΡΟΓΡΑΜΜΑΤΟΣ ΔΙΑΓΝΩΣΗΣ ΚΑΙ ΑΝΤΙΜΕΤΩΠΙΣΗΣ· ΑΝΑΛΥΤΙΚΗ, ΠΑΛΑΙΟΣ ΑΣΘΕΝΗΣ, 1 Ή ΠΕΡΙΣΣΟΤΕΡΕΣ ΕΠΙΣΚΕΨΕΙΣ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203469,ΠΡΟΣΔΙΟΡΙΣΜΟΣ ΔΙΑΘΛΑΣΤΙΚΗΣ ΚΑΤΑΣΤΑΣΗΣ  ΜΕ ΣΚΙΑΣΚΟΠΙΑ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203475,"ΟΦΘΑΛΜΟΛΟΓΙΚΗ ΕΞΕΤΑΣΗ ΚΑΙ ΕΚΤΙΜΗΣΗ, ΥΠΟ ΓΕΝΙΚΗ ΑΝΑΙΣΘΗΣΙΑ, ΜΕ Ή ΧΩΡΙΣ ΧΕΙΡΙΣΜΟ ΤΟΥ ΒΟΛΒΟΥ ΓΙΑ ΠΑΘΗΤΙΚΟ ΕΥΡΟΣ ΚΙΝΗΣΗΣ Ή ΑΛΛΟ ΧΕΙΡΙΣΜΟ ΠΡΟΣ ΔΙΕΥΚΟΛΥΝΣΗ ΔΙΑΓΝΩΣΤΙΚΗΣ ΕΞΕΤΑΣΗΣ· ΠΛΗΡΗΣ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203477,"ΟΦΘΑΛΜΟΛΟΓΙΚΗ ΕΞΕΤΑΣΗ ΚΑΙ ΕΚΤΙΜΗΣΗ, ΥΠΟ ΓΕΝΙΚΗ ΑΝΑΙΣΘΗΣΙΑ, ΜΕ Ή ΧΩΡΙΣ ΧΕΙΡΙΣΜΟ ΤΟΥ ΒΟΛΒΟΥ ΓΙΑ ΠΑΘΗΤΙΚΟ ΕΥΡΟΣ ΚΙΝΗΣΗΣ Ή ΑΛΛΟ ΧΕΙΡΙΣΜΟ ΠΡΟΣ ΔΙΕΥΚΟΛΥΝΣΗ ΔΙΑΓΝΩΣΤΙΚΗΣ ΕΞΕΤΑΣΗΣ· ΠΕΡΙΟΡΙΣΜΕΝΗ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203479,ΥΠΟΛΟΓΙΣΤΙΚΗ ΤΟΜΟΓΡΑΦΙΑ ΚΕΡΑΤΟΕΙΔΗ = ΥΠΟΒΟΗΘΟΥΜΕΝΗ ΜΕ ΥΠΟΛΟΓΙΣΤΗ ΤΟΠΟΓΡΑΦΙΑ ΤΟΥ ΚΕΡΑΤΟΕΙΔΗ,ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203489,"ΥΠΟΒΟΗΘΟΥΜΕΝΗ ΜΕ ΥΠΟΛΟΓΙΣΤΗ ΤΟΠΟΓΡΑΦΙΑ ΤΟΥ ΚΕΡΑΤΟΕΙΔΗ, ΕΤΕΡΟΠΛΕΥΡΗ Ή ΑΜΦΟΤΕΡΟΠΛΕΥΡΗ, ΜΕ ΕΡΜΗΝΕΙΑ ΚΑΙ ΕΚΘΕΣΗ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203559,"ΑΙΣΘΗΤΙΚΗ ΚΑΙ ΚΙΝΗΤΙΚΗ ΕΞΕΤΑΣΗ ΜΕ ΠΟΛΛΑΠΛΕΣ ΜΕΤΡΗΣΕΙΣ ΟΦΘΑΛΜΙΚΗΣ ΑΠΟΚΛΙΣΗΣ (ΠΧ, ΡΙΚΝΟΣ Ή ΠΑΡΕΤΙΚΟΣ ΜΥΣ ΜΕ ΔΙΠΛΩΠΙΑ) ΜΕ ΕΡΜΗΝΕΙΑ ΚΑΙ ΑΝΑΦΟΡΑ (ΞΕΧΩΡΙΣΤΗ ΔΙΑΔΙΚΑΣΙΑ)",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203569,"ΟΡΘΟΠΤΙΚH Ή/ΚΑΙ PLEOPTIC ΕΚΠΑΙΔΕΥΣΗ, ΜΕ ΣΥΝΕΧΗ ΙΑΤΡΙΚΗ ΚΑΘΟΔΗΓΗΣΗ ΚΑΙ ΑΞΙΟΛΟΓΗΣΗ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203579,"ΤΟΠΟΘΕΤΗΣΗ ΦΑΚΩΝ ΕΠΑΦΗΣ ΓΙΑ ΑΝΤΙΜΕΤΩΠΙΣΗ ΝΟΣΟΥ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΠΡΟΜΗΘΕΙΑΣ ΤΟΥ ΦΑΚΟΥ",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
I203601,"ΕΞΕΤΑΣΗ ΟΠΤΙΚΟΥ ΠΕΔΙΟΥ, ΕΤΕΡΟΠΛΕΥΡΗ Ή ΑΜΦΟΤΕΡΟΠΛΕΥΡΗ, ΜΕ ΕΡΜΗΝΕΙΑ ΚΑΙ ΕΚΘΕΣΗ· ΠΕΡΙΟΡΙΣΜΕΝΗ ΕΞΕΤΑΣΗ (ΠΧ, ΟΘΟΝΗ TANGENT, AUTOPLOT, ARC ΠΕΡΙΜΕΤΡΟΣ, Ή ΑΥΤΟΜΑΤΟΠΟΙΗΜΕΝΗ ΔΟΚΙΜΑΣΙΑ ΕΠΙΠΕΔΟΥ ΜΟΝΗΣ ΔΙΕΓΕΡΣΗΣ, ΟΠΩΣ ΑΝΤΙΣΤΟΙΧΟ ΤΟΥ OCTOPUS 3 Ή 7)",ΣΤ. ΠΡΑΞΕΙΣ ΙΑΤΡΙΚΗΣ ΕΚΤΙΜΗΣΗΣ ΚΑΙ ΑΛΛΕΣ ΔΙΑΔΙΚΑΣΙΕΣ,\N,\N
